one_hop_head_tail,one_hop_triple_intersection,two_hop_head_tail,two_hop_triple_intersection,three_hop_head_tail,three_hop_triple_intersection,relation_degree_1hop,label,head,relation,tail
1,0,236,235,300,299,237,1,/m/012x2b,/film/actor/film./film/performance/film,/m/08phg9
1,0,50,49,85,84,51,1,/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01540
0,0,5,0,29,9,39,0,/m/011yhm,/film/film/produced_by,/m/0db86
1,0,10,9,29,19,11,1,/m/01336l,/people/ethnicity/languages_spoken,/m/03_9r
1,0,50,42,90,86,44,1,/m/012vf6,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0cgbf
5,0,617,49,718,668,227,0,/m/013w7j,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0141kz
0,0,10,1,44,32,237,0,/m/012d40,/film/actor/film./film/performance/film,/m/0277c3
2,0,130,67,252,176,68,1,/m/012jfb,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0
0,0,4,1,21,20,69,0,/m/01p0vf,/music/artist/track_contributions./music/track_contribution/role,/m/0l1589
1,0,119,118,233,232,120,1,/m/0134w7,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,9,6,39,38,227,0,/m/01w3lzq,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/018n6m
0,0,0,0,0,0,44,0,/m/013gwb,/location/hud_county_place/place,/m/028c_8
2,0,100,57,140,106,79,0,/m/0g2dz,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj
0,0,0,0,1,1,12,0,/m/012m_,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,/m/04xfb
1,0,226,225,282,281,227,1,/m/013pk3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/067sqt
2,0,90,89,128,127,90,1,/m/0123_x,/location/location/contains,/m/01f62
0,0,0,0,6,6,227,0,/m/05bcl,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0z4s
1,0,268,267,326,325,269,1,/m/012vd6,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f79n
0,0,36,4,105,57,68,0,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0947l
3,0,334,172,415,401,172,1,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/011xg5
1,0,111,110,184,183,112,1,/m/0127s7,/people/person/nationality,/m/02k1b
0,0,5,5,27,26,150,0,/m/012yc,/music/genre/artists,/m/0p_47
0,0,37,27,88,84,120,0,/m/05sbv3,/people/person/place_of_birth,/m/0hptm
0,0,0,0,0,0,146,0,/m/01352_,/people/person/profession,/m/0dxtg
0,0,36,29,109,104,150,0,/m/013ksx,/people/person/places_lived./people/place_lived/location,/m/0cr3d
4,0,99,7,117,103,6,1,/m/011k_j,/music/instrument/family,/m/0l14md
0,0,22,0,92,26,29,0,/m/013h9,/base/biblioness/bibs_location/state,/m/02t_h3
2,0,251,226,308,305,227,1,/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01pcz9
0,0,0,0,5,5,8,0,/m/05k79,/tv/tv_network/programs./tv/tv_network_duration/program,/m/04mx8h4
0,0,2,2,29,24,79,0,/m/012f86,/people/ethnicity/people,/m/0cqh46
1,0,30,28,65,59,30,1,/m/013crh,/base/biblioness/bibs_location/country,/m/09c7w0
0,0,83,73,149,141,237,0,/m/0283_zv,/film/actor/film./film/performance/film,/m/011yg9
1,0,6,5,16,15,7,1,/m/011k1h,/business/business_operation/industry,/m/03qh03g
0,0,0,0,5,5,90,0,/m/014162,/location/location/contains,/m/0j5nm
0,0,0,0,8,6,79,0,/m/013xrm,/people/ethnicity/people,/m/07b1gq
0,0,5,5,31,30,227,0,/m/01shhf,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01pgzn_
0,0,66,63,140,122,269,0,/m/01323p,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09q5w2
0,0,0,0,0,0,227,0,/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/025rpyx
0,0,10,1,44,35,30,0,/m/02yygk,/influence/influence_node/influenced_by,/m/014z8v
0,0,1,0,22,10,39,0,/m/011yrp,/film/film/language,/m/01h320
0,0,5,3,48,28,111,0,/m/011yqc,/award/award_winning_work/awards_won./award/award_honor/award,/m/02qrv7
0,0,0,0,0,0,3,0,/m/07fb8_,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,/m/02lpp7
1,0,14,13,24,23,15,1,/m/012v8,/language/human_language/countries_spoken_in,/m/07t21
1,0,119,118,233,232,120,1,/m/0106dv,/common/topic/webpage./common/webpage/category,/m/08mbj5d
1,0,81,80,119,118,82,1,/m/012gk9,/film/film/genre,/m/0hfjk
2,0,252,117,310,296,118,1,/m/0126y2,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01vw20h
1,0,67,66,115,114,68,1,/m/011ycb,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/06qd3
0,0,75,3,134,98,111,0,/m/011yhm,/award/award_winning_work/awards_won./award/award_honor/award,/m/0cq8qq
1,0,149,148,177,176,150,1,/m/012yc,/music/genre/artists,/m/01dwrc
1,0,72,71,126,125,73,1,/m/01200d,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
1,0,279,267,363,336,269,1,/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02pqp12
2,0,336,171,411,404,172,1,/m/012v9y,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0k4fz
1,0,44,43,56,55,45,1,/m/013f9v,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
1,0,236,235,300,299,237,1,/m/012q4n,/film/actor/film./film/performance/film,/m/04hk0w
2,0,86,23,106,92,24,1,/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0l15bq
0,0,0,0,4,4,227,0,/m/013g3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/06nns1
2,0,59,19,103,88,20,1,/m/013w7j,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/0456xp
1,0,129,28,194,176,172,0,/m/012rng,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0cc56
1,0,119,118,233,232,120,1,/m/013rfk,/common/topic/webpage./common/webpage/category,/m/08mbj5d
1,0,149,148,177,176,150,1,/m/01243b,/music/genre/artists,/m/03vhvp
1,0,78,77,108,105,79,1,/m/013b6_,/people/ethnicity/people,/m/03f0324
1,0,149,148,177,176,150,1,/m/011j5x,/music/genre/artists,/m/012zng
0,0,49,0,105,59,82,0,/m/011yxg,/film/film/genre,/m/018y2s
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/06rjp
1,0,30,29,48,47,31,1,/m/013y1f,/music/instrument/instrumentalists,/m/03bnv
0,0,31,28,84,71,111,0,/m/0jw67,/award/award_winning_work/awards_won./award/award_honor/award,/m/07bdd_
2,0,74,68,115,113,69,1,/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/0342h
1,0,34,33,72,71,35,1,/m/0138t4,/education/educational_institution/students_graduates./education/education/student,/m/014x77
2,0,251,117,308,295,118,1,/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/030xr_
0,0,30,9,84,59,125,0,/m/011k1h,/music/record_label/artist,/m/018n6m
1,0,28,13,69,37,15,1,/m/012w70,/language/human_language/countries_spoken_in,/m/09pmkv
2,0,201,111,288,272,112,1,/m/011zwl,/people/person/nationality,/m/07ssc
0,0,9,3,40,36,172,0,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0kzy0
0,0,2,0,14,3,36,0,/m/011yxg,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0qmny
1,0,81,80,119,118,82,1,/m/011wtv,/film/film/genre,/m/02kdv5l
1,0,31,24,64,45,26,1,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,/m/0b_xm
0,0,0,0,1,1,75,0,/m/071jv5,/education/educational_degree/people_with_this_degree./education/education/institution,/m/04_j5s
0,0,0,0,3,3,69,0,/m/03s0w,/music/artist/track_contributions./music/track_contribution/role,/m/05842k
0,0,2,2,25,24,79,0,/m/01c427,/people/ethnicity/people,/m/08x5c_
2,0,251,117,308,295,118,1,/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01wy5m
3,0,334,38,415,367,38,1,/m/011xg5,/film/film/music,/m/0146pg
0,0,42,1,97,58,35,0,/m/013nky,/education/educational_institution/students_graduates./education/education/student,/m/02v1m7
0,0,0,0,1,1,227,0,/m/0y3_8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/040t74
0,0,4,0,38,7,79,0,/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/05_5_22
0,0,8,8,36,35,150,0,/m/012ljv,/music/genre/artists,/m/0889x
0,0,13,13,63,62,269,0,/m/09nqf,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f75t
0,0,0,0,1,1,227,0,/m/0d3k14,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01k_n63
1,0,50,49,85,84,51,1,/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/037mh8
0,0,0,0,3,3,22,0,/m/06vsbt,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
1,0,110,6,150,136,32,0,/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0gr0m
1,0,78,77,106,105,79,1,/m/01336l,/people/ethnicity/people,/m/08x5c_
0,0,22,22,60,59,68,0,/m/0gqyl,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02vzc
1,0,145,144,204,203,146,1,/m/0144l1,/people/person/profession,/m/025352
1,0,43,42,80,79,44,1,/m/012vf6,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/018417
0,0,79,0,132,88,82,0,/m/011yhm,/film/film/genre,/m/01ck6h
0,0,24,0,59,36,112,0,/m/03k9fj,/people/person/nationality,/m/03spz
1,0,67,66,115,114,68,1,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/015fr
0,0,0,0,3,3,48,0,/m/05qhnq,/location/location/time_zones,/m/02fqwt
1,0,145,144,204,203,146,1,/m/013qvn,/people/person/profession,/m/01d_h8
1,0,2,1,25,21,3,1,/m/013pk3,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,/m/0ckd1
0,0,6,1,35,14,146,0,/m/010p3,/people/person/profession,/m/02rh1dz
4,0,139,41,188,181,40,1,/m/012jfb,/film/film/written_by,/m/0jw67
2,0,81,42,156,128,43,1,/m/011ycb,/film/film/country,/m/09c7w0
0,0,34,0,85,37,48,0,/m/0114m0,/location/location/time_zones,/m/0d1pc
0,0,27,27,82,81,227,0,/m/012kyx,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/018n6m
1,0,268,267,326,325,269,1,/m/01364q,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01cw51
0,0,3,0,30,5,11,0,/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/01kstn9
0,0,12,0,31,15,40,0,/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/0kpzy
1,0,14,13,24,23,15,1,/m/012v8,/language/human_language/countries_spoken_in,/m/0bjv6
1,0,67,56,140,126,58,1,/m/013rfk,/music/artist/origin,/m/020d8d
1,0,68,67,109,108,69,1,/m/01304j,/music/artist/track_contributions./music/track_contribution/role,/m/01rhl
1,0,25,21,100,65,23,1,/m/013bd1,/people/person/languages,/m/02h40lc
0,0,6,1,46,30,43,0,/m/0bwhdbl,/film/film/country,/m/09c7w0
0,0,0,0,12,12,146,0,/m/05qhw,/people/person/profession,/m/025352
2,0,251,117,308,295,118,1,/m/0146mv,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0jrqq
0,0,0,0,0,0,6,0,/m/0212mp,/location/country/official_language,/m/0cjk9
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0lyjf
0,0,0,0,1,1,75,0,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0ch6mp2
1,0,113,109,174,152,111,1,/m/013q0p,/award/award_winning_work/awards_won./award/award_honor/award,/m/0hnf5vm
1,0,53,25,138,88,27,1,/m/012lzr,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/05fly
0,0,0,0,13,13,172,0,/m/01w724,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0294zg
1,0,113,109,169,152,111,1,/m/011ypx,/award/award_winning_work/awards_won./award/award_honor/award,/m/09sdmz
1,0,234,170,318,303,172,1,/m/012q4n,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/011yhm
1,0,145,144,204,203,146,1,/m/0144l1,/people/person/profession,/m/09jwl
1,0,268,267,326,325,269,1,/m/011lvx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb
1,0,119,118,233,232,120,1,/m/011lvx,/common/topic/webpage./common/webpage/category,/m/08mbj5d
1,0,236,235,300,299,237,0,/m/0127m7,/film/actor/film./film/performance/film,/m/03kg2v
0,0,0,0,12,12,146,0,/m/05ksh,/people/person/profession,/m/0dxtg
1,0,50,49,85,84,51,1,/m/013719,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0pf2
2,0,251,117,308,295,118,1,/m/011zd3,/award/award_winner/awards_won./award/award_honor/award_winner,/m/048s0r
1,0,145,144,204,203,146,1,/m/013pk3,/people/person/profession,/m/03gjzk
0,0,81,60,139,132,112,0,/m/0143wl,/people/person/nationality,/m/09v51c2
0,0,0,0,1,1,99,0,/m/016_rm,/people/person/gender,/m/05zppz
3,0,219,33,309,252,33,1,/m/0127gn,/people/deceased_person/place_of_death,/m/02_286
1,0,114,113,166,165,115,1,/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0h1p
0,0,0,0,5,5,90,0,/m/012wyq,/location/location/contains,/m/019x4f
0,0,1,1,15,12,68,0,/m/01n_g9,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03spz
0,0,39,0,97,52,43,0,/m/01zg98,/film/film/country,/m/09c7w0
0,0,2,2,36,35,7,0,/m/012gq6,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,/m/02j71
1,0,38,37,76,75,39,1,/m/011xg5,/film/film/produced_by,/m/02q_cc
1,0,24,23,50,49,25,1,/m/013d_f,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/04pry
1,0,35,34,70,69,36,1,/m/012kyx,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7
0,0,11,11,53,47,150,0,/m/011yl_,/people/person/places_lived./people/place_lived/location,/m/0ply0
1,0,124,123,159,158,125,1,/m/011k1h,/music/record_label/artist,/m/014_xj
0,0,52,37,115,98,73,0,/m/0133x7,/people/person/spouse_s./people/marriage/type_of_union,/m/02847m9
0,0,0,0,3,3,44,0,/m/01ck6v,/location/hud_county_place/place,/m/013mtx
1,0,268,267,326,325,269,1,/m/013w8y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f77l
1,0,128,123,169,162,125,1,/m/011k1h,/music/record_label/artist,/m/01j6mff
0,0,0,0,0,0,57,0,/m/02lyr4,/music/performance_role/regular_performances./music/group_membership/role,/m/05148p4
1,0,3,2,5,4,4,1,/m/012lzc,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,/m/04n6k
0,0,1,1,8,7,75,0,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/010cw1
1,0,29,28,56,55,30,1,/m/0126rp,/influence/influence_node/influenced_by,/m/01k9lpl
0,0,0,0,1,1,146,0,/m/012vd6,/people/person/profession,/m/061zc_
0,0,7,0,35,24,30,0,/m/010p3,/influence/influence_node/influenced_by,/m/01l_w0
1,0,236,225,294,291,227,1,/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02k5sc
1,0,57,56,85,84,58,1,/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/01p9hgt
1,0,110,109,150,149,111,1,/m/011yqc,/award/award_winning_work/awards_won./award/award_honor/award,/m/02qyntr
1,0,271,267,346,328,269,1,/m/01337_,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqy2
0,0,3,3,31,30,58,0,/m/013rds,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0x3b7
0,0,0,0,0,0,45,0,/m/010r6f,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/01_qc_
1,0,145,144,204,203,146,1,/m/012rng,/people/person/profession,/m/02jknp
0,0,0,0,0,0,68,0,/m/011yph,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/02_j1w
1,0,64,5,175,100,7,1,/m/011k1h,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,/m/07ssc
2,0,251,226,308,305,227,1,/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02__7n
0,0,13,13,48,47,69,0,/m/03dm7,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c
2,0,119,9,170,145,10,1,/m/011yxg,/film/film/other_crew./film/film_crew_gig/crewmember,/m/094wz7q
0,0,0,0,10,5,269,0,/m/012q8y,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7
0,0,48,42,106,98,146,0,/m/013zyw,/people/person/profession,/m/0bvzp
0,0,12,0,31,16,112,0,/m/01386_,/people/person/nationality,/m/0njlp
0,0,45,45,94,93,146,0,/m/05sw5b,/people/person/profession,/m/01d_h8
1,0,236,235,300,299,237,1,/m/013bd1,/film/actor/film./film/performance/film,/m/04x4gw
1,0,110,66,209,157,68,1,/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03h64
0,0,0,0,8,2,146,0,/m/011_3s,/people/person/profession,/m/01wxyx1
0,0,23,22,61,59,146,0,/m/013tjc,/people/person/profession,/m/051hrr
1,0,14,13,37,36,15,1,/m/012vwb,/education/educational_institution/school_type,/m/05jxkf
2,0,218,111,341,289,112,1,/m/0137hn,/people/person/nationality,/m/07ssc
1,0,268,267,326,325,269,1,/m/012g92,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05zvq6g
1,0,226,26,282,275,172,0,/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/023kzp
1,0,156,109,239,195,111,1,/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/award,/m/03hkv_r
0,0,7,0,36,17,82,0,/m/011yxy,/film/film/genre,/m/0b_dy
0,0,12,1,40,31,20,0,/m/013w7j,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01whg97
2,0,95,78,115,101,79,1,/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c
1,0,6,5,11,10,7,1,/m/011v3,/sports/sports_team/sport,/m/02vx4
0,0,12,0,44,16,8,0,/m/0146mv,/tv/tv_network/programs./tv/tv_network_duration/program,/m/020h2v
1,0,43,42,80,79,44,1,/m/012vf6,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/044qx
0,0,45,42,113,96,269,0,/m/011lvx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/06q8qh
0,0,0,0,2,0,5,0,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/013km
0,0,0,0,4,1,26,0,/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,/m/027rwmr
1,0,74,73,82,81,75,1,/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/021s9n
1,0,171,170,241,240,172,1,/m/01271h,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0dgq_kn
0,0,49,41,99,98,112,0,/m/0cq8qq,/people/person/nationality,/m/02jx1
2,0,236,124,349,269,125,1,/m/011k1h,/music/record_label/artist,/m/01323p
0,0,81,8,160,112,36,0,/m/011yd2,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0140t7
9,0,803,79,907,848,73,0,/m/012xdf,/people/person/spouse_s./people/marriage/type_of_union,/m/011_3s
2,0,83,23,90,89,24,1,/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/07kc_
0,0,0,0,4,4,29,0,/m/034x61,/base/biblioness/bibs_location/state,/m/0847q
1,0,72,71,126,125,73,1,/m/010xjr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
1,0,268,267,326,325,269,1,/m/01271h,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02wh75
1,0,119,118,233,232,120,1,/m/013423,/common/topic/webpage./common/webpage/category,/m/08mbj5d
0,0,0,0,1,1,45,0,/m/0kftt,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9
0,0,15,15,74,73,120,0,/m/029v40,/common/topic/webpage./common/webpage/category,/m/08mbj5d
1,0,124,123,159,158,125,1,/m/011k1h,/music/record_label/artist,/m/020hyj
1,0,236,30,300,281,120,0,/m/013_vh,/people/person/place_of_birth,/m/04hk0w
0,0,0,0,4,4,146,0,/m/021bmf,/people/person/profession,/m/02hrh1q
1,0,145,144,204,203,146,1,/m/0137n0,/people/person/profession,/m/016z4k
